"Unique ID";"EU Member";"Nation";"Position";"Age";"Name";"Club";"Best Rating";"Best Pot Rating";"PoD";"Value";"Wage";"GK Rating";"DC Rating";"DR Rating";"DL Rating";"DM Rating";"MC Rating";"AMC Rating";"AMR Rating";"AML Rating";"FS Rating";"TS Rating";"GK Pot Rating";"DR Pot Rating";"DC Pot Rating";"DL Pot Rating";"DM Pot Rating";"MC Pot Rating";"AMR Pot Rating";"AMC Pot Rating";"AML Pot Rating";"FS Pot Rating";"TS Pot Rating"
"14181373";"No";"Argentina";"DM";"22";"Vera, Fausto";"Corinthians";"77.1% (DM)";"83.9% (DM)";"36%";"6.688.230";"3.930";"45.82%";"61.15%";"61.26%";"61.26%";"77.12%";"74.41%";"57.82%";"61.60%";"61.60%";"55.63%";"55.03%";"50.05%";"66.83%";"66.78%";"66.83%";"83.90%";"81.00%";"67.28%";"63.08%";"67.28%";"60.68%";"60.06%"
"14180612";"No";"Argentina";"D/WB R";"24";"Vera, Federico";"Unión (SF)";"75.5% (FB)";"77.0% (FB)";"100%";"631.310";"1.940";"42.04%";"55.49%";"75.47%";"60.38%";"55.72%";"55.94%";"55.73%";"71.42%";"60.86%";"54.11%";"52.93%";"42.85%";"77.01%";"56.68%";"61.61%";"57.18%";"57.39%";"72.86%";"56.83%";"62.09%";"55.14%";"53.96%"
"14135953";"No";"Argentina / United States";"DM";"26";"Vera, Matías";"Argentinos Jrs.";"71.5% (DM)";"71.5% (DM)";"100%";"415.030";"10.410";"43.03%";"57.22%";"59.62%";"59.62%";"71.49%";"70.17%";"55.62%";"59.80%";"59.80%";"53.38%";"52.35%";"43.14%";"59.73%";"57.33%";"59.73%";"71.49%";"70.17%";"59.92%";"55.73%";"59.92%";"53.50%";"52.46%"
"37076355";"Yes";"Netherlands";"GK";"19";"Verbruggen, Bart";"Brighton";"73.5% (GK)";"84.6% (GK)";"26%";"23.587.890";"15.000";"73.54%";"51.32%";"48.67%";"48.67%";"50.11%";"49.12%";"47.01%";"47.74%";"47.74%";"43.94%";"44.58%";"84.62%";"54.98%";"58.11%";"54.98%";"56.39%";"55.28%";"53.89%";"53.07%";"53.89%";"49.49%";"50.25%"
"43094108";"Yes";"Italy";"AM RC, F C";"26";"Verde, Daniele";"Spezia";"75.8% (W)";"77.7% (W)";"100%";"1.170.200";"12.270";"41.93%";"54.72%";"58.70%";"58.70%";"57.66%";"69.37%";"73.52%";"75.77%";"73.97%";"71.91%";"69.74%";"42.93%";"60.21%";"56.18%";"60.21%";"59.28%";"71.25%";"77.68%";"75.23%";"75.83%";"73.55%";"71.38%"
"37050680";"Yes";"Netherlands";"D LC, DM";"25";"Verdonk, Calvin";"NEC Nijmegen";"73.3% (FB)";"75.0% (FB)";"100%";"451.120";"1.720";"40.84%";"67.89%";"58.67%";"73.34%";"70.13%";"68.93%";"56.00%";"59.14%";"66.00%";"54.00%";"52.56%";"41.90%";"60.00%";"69.56%";"75.00%";"71.66%";"70.35%";"60.48%";"57.23%";"67.49%";"55.16%";"53.74%"
"85052016";"Yes";"France";"DM";"29";"Veretout, Jordan";"Marseille";"81.7% (M)";"84.0% (M)";"8%";"12.670.390";"92.020";"46.64%";"62.50%";"66.76%";"66.76%";"80.63%";"81.66%";"77.32%";"67.30%";"74.28%";"62.95%";"62.00%";"48.29%";"68.81%";"64.60%";"68.81%";"83.04%";"84.04%";"69.39%";"79.64%";"76.59%";"64.82%";"63.87%"
"14254711";"No";"Argentina";"GK";"21";"Vergara, Francisco";"Gimnasia (LP)";"61.9% (GK)";"68.4% (GK)";"34%";"508.920";"350";"61.95%";"41.42%";"39.14%";"39.14%";"38.55%";"38.77%";"37.53%";"39.26%";"39.26%";"34.27%";"34.94%";"68.40%";"42.85%";"45.42%";"42.85%";"42.33%";"42.49%";"42.86%";"41.09%";"42.86%";"37.54%";"38.28%"
"2000179625";"Yes";"Netherlands";"D C, DM";"16";"Verkuijl, Mark";"Ajax";"60.1% (CB)";"78.8% (CB)";"29%";"2.845.030";"90";"37.07%";"60.13%";"46.77%";"46.77%";"57.61%";"54.66%";"44.10%";"46.33%";"46.33%";"41.86%";"42.97%";"48.18%";"61.81%";"78.78%";"61.81%";"76.22%";"72.20%";"61.52%";"58.10%";"61.52%";"55.27%";"56.34%"
"14222244";"No";"Argentina";"M C";"21";"Verón, Deian";"Estudiantes (LP)";"66.5% (M)";"71.4% (M)";"52%";"1.034.560";"560";"40.75%";"54.24%";"55.87%";"55.87%";"65.51%";"66.50%";"51.80%";"56.22%";"56.22%";"49.95%";"49.34%";"43.83%";"60.00%";"58.38%";"60.00%";"70.37%";"71.42%";"60.44%";"55.74%";"60.44%";"53.72%";"53.08%"
"14201348";"No";"Argentina";"AM R, ST";"21";"Verón, Gastón";"Argentinos Jrs.";"70.6% (W)";"76.2% (W)";"8%";"2.254.470";"770";"42.06%";"55.22%";"57.28%";"57.28%";"56.04%";"56.55%";"68.54%";"70.57%";"57.31%";"69.41%";"69.46%";"45.29%";"61.77%";"59.61%";"61.77%";"60.38%";"60.78%";"76.22%";"73.71%";"61.90%";"74.46%";"74.51%"
"43026579";"Yes";"Italy";"DM";"29";"Verratti, Marco";"PSG";"87.0% (DM)";"88.5% (DM)";"100%";"82.370.570";"238.090";"50.90%";"66.14%";"68.73%";"68.73%";"87.02%";"85.73%";"80.36%";"70.32%";"70.32%";"64.23%";"62.37%";"51.93%";"70.01%";"67.44%";"70.01%";"88.54%";"87.19%";"71.63%";"81.83%";"71.63%";"65.37%";"63.51%"
"43067334";"Yes";"Italy";"AM C";"28";"Verre, Valerio";"Sampdoria";"75.2% (M)";"79.2% (M)";"13%";"2.047.170";"21.470";"43.43%";"57.93%";"61.76%";"61.76%";"71.22%";"75.17%";"74.81%";"62.42%";"62.42%";"69.08%";"68.19%";"45.57%";"64.75%";"60.88%";"64.75%";"75.21%";"79.19%";"65.44%";"78.28%";"65.44%";"72.12%";"71.23%"
"37046275";"Yes";"Netherlands";"GK";"25";"Verrips, Michael";"Groningen";"73.2% (GK)";"74.4% (GK)";"100%";"1.120.230";"3.020";"73.24%";"48.51%";"45.69%";"45.69%";"46.18%";"45.48%";"44.72%";"44.54%";"44.54%";"41.59%";"42.43%";"74.45%";"46.28%";"49.18%";"46.28%";"47.10%";"46.36%";"45.08%";"45.24%";"45.08%";"42.04%";"42.90%"
"18083570";"Yes";"Belgium";"DM, AM C";"25";"Verschueren, Arno";"Sparta Rotterdam";"73.6% (DM)";"74.2% (DM)";"100%";"4.427.150";"2.590";"44.47%";"72.21%";"73.43%";"60.82%";"73.62%";"73.44%";"71.97%";"59.98%";"59.98%";"55.61%";"55.83%";"44.82%";"73.94%";"72.75%";"61.24%";"74.25%";"73.99%";"60.42%";"72.42%";"60.42%";"55.92%";"56.16%"
"37074626";"Yes";"Belgium";"AM L, ST";"21";"Vertessen, Yorbe";"PSV";"74.1% (W)";"80.4% (W)";"43%";"5.914.210";"3.450";"43.78%";"57.84%";"60.22%";"60.22%";"58.34%";"59.19%";"58.94%";"73.01%";"74.05%";"72.11%";"71.64%";"47.54%";"65.31%";"62.85%";"65.31%";"63.26%";"63.98%";"79.28%";"63.67%";"80.41%";"77.72%";"77.27%"
"2000250024";"Yes";"France";"GK";"16";"Verveur, Titouan";"Brest";"56.2% (GK)";"64.1% (GK)";"44%";"141.390";"60";"56.24%";"37.88%";"35.66%";"35.66%";"34.63%";"33.94%";"32.59%";"34.42%";"34.42%";"31.09%";"32.36%";"64.12%";"40.17%";"42.72%";"40.17%";"39.09%";"38.30%";"38.81%";"36.93%";"38.81%";"35.07%";"36.41%"
"67195855";"Yes";"Spain / Basque Country";"DM";"29";"Vesga, Mikel";"Athletic Bilbao";"79.5% (DM)";"80.1% (DM)";"100%";"6.843.790";"25.820";"46.15%";"64.67%";"65.44%";"65.44%";"79.51%";"77.52%";"60.17%";"70.29%";"70.29%";"57.10%";"57.69%";"46.72%";"66.01%";"65.27%";"66.01%";"80.10%";"78.08%";"70.98%";"60.69%";"70.98%";"57.59%";"58.19%"
"27013431";"Yes";"Denmark / Germany";"D C";"29";"Vestergaard, Jannik";"Leicester";"77.4% (CB)";"81.5% (CB)";"5%";"4.279.280";"75.000";"43.86%";"77.40%";"59.42%";"59.42%";"70.05%";"68.37%";"56.02%";"58.56%";"58.56%";"60.03%";"61.34%";"46.27%";"62.64%";"81.51%";"62.64%";"73.79%";"72.01%";"61.74%";"58.94%";"61.74%";"63.18%";"64.50%"
"43155241";"Yes";"Italy";"GK";"25";"Vicario, Guglielmo";"Tottenham";"78.9% (GK)";"81.9% (GK)";"41%";"5.032.070";"80.000";"78.92%";"52.85%";"51.35%";"51.35%";"50.69%";"49.67%";"48.59%";"49.09%";"49.09%";"46.25%";"47.64%";"81.91%";"52.99%";"54.63%";"52.99%";"52.52%";"51.47%";"50.68%";"50.14%";"50.68%";"47.65%";"49.09%"
"14039909";"No";"Argentina";"GK";"32";"Vicentini, Manuel";"Belgrano";"70.0% (GK)";"71.0% (GK)";"100%";"387.490";"780";"70.01%";"47.35%";"46.09%";"46.09%";"46.25%";"45.53%";"43.82%";"44.25%";"44.25%";"40.93%";"41.89%";"70.96%";"46.71%";"48.03%";"46.71%";"46.48%";"45.77%";"44.92%";"44.45%";"44.92%";"41.53%";"42.48%"
"67257950";"Yes";"Spain";"D/WB R";"22";"Víctor Gómez";"Braga";"79.2% (W)";"83.2% (W)";"62%";"3.240.700";"7.760";"44.16%";"59.54%";"79.08%";"63.26%";"60.36%";"61.08%";"60.10%";"79.20%";"64.90%";"58.58%";"57.49%";"46.67%";"83.13%";"62.78%";"66.50%";"63.50%";"64.10%";"83.22%";"63.11%";"68.20%";"61.45%";"60.36%"
"55060173";"Yes";"Brazil / Lithuania";"D/WB L";"29";"Victor Luís";"Coritiba";"78.9% (FB)";"81.0% (FB)";"8%";"2.514.270";"1.730";"45.32%";"59.84%";"63.11%";"78.89%";"73.88%";"73.79%";"60.86%";"64.35%";"70.57%";"58.28%";"57.65%";"46.51%";"64.78%";"61.51%";"80.98%";"76.26%";"76.06%";"66.02%";"62.36%";"72.40%";"59.71%";"59.09%"
"19186267";"No";"Brazil";"AM RL";"28";"Victor Sá";"Botafogo";"76.2% (W)";"77.9% (W)";"100%";"2.701.260";"2.250";"43.06%";"56.78%";"60.23%";"60.23%";"58.56%";"59.47%";"70.96%";"75.35%";"76.17%";"71.85%";"70.83%";"44.01%";"61.64%";"58.12%";"61.64%";"59.97%";"60.83%";"77.10%";"72.48%";"77.95%";"73.31%";"72.28%"
"19326426";"No";"Brazil";"DM";"21";"Victor Yan";"Cuiabá";"66.5% (M)";"72.2% (M)";"51%";"70.240";"100";"41.71%";"54.44%";"55.29%";"55.29%";"65.65%";"66.47%";"52.44%";"54.60%";"54.60%";"51.35%";"51.89%";"45.23%";"59.99%";"59.19%";"59.99%";"71.44%";"72.22%";"59.37%";"56.84%";"59.37%";"55.56%";"56.09%"
"75000273";"No";"Chile";"DM, AM C";"35";"Vidal, Arturo";"Athlético Paranaense";"82.3% (M)";"82.3% (M)";"0%";"276.260";"16.760";"47.84%";"78.14%";"79.00%";"79.00%";"80.94%";"82.27%";"79.77%";"78.67%";"78.67%";"74.58%";"74.61%";"47.51%";"78.64%";"77.77%";"78.64%";"80.94%";"82.27%";"78.29%";"79.38%";"78.29%";"74.20%";"74.23%"
"49038417";"Yes";"France";"D C";"22";"Vidal, Clément";"Ajaccio";"69.2% (CB)";"75.9% (CB)";"33%";"1.338.890";"580";"41.82%";"69.19%";"55.93%";"55.93%";"53.01%";"52.98%";"52.34%";"55.72%";"55.72%";"49.90%";"50.45%";"45.82%";"61.18%";"75.91%";"61.18%";"58.33%";"58.11%";"60.93%";"57.11%";"60.93%";"54.41%";"54.97%"
"67184889";"Yes";"Spain";"D/WB R";"27";"Vidal, Nacho";"Osasuna";"79.4% (FB)";"82.7% (FB)";"18%";"1.755.640";"10.370";"44.97%";"71.54%";"79.38%";"63.50%";"59.62%";"59.97%";"58.82%";"72.03%";"64.24%";"56.82%";"56.15%";"46.95%";"82.71%";"74.70%";"66.17%";"62.27%";"62.54%";"75.05%";"61.26%";"66.94%";"59.13%";"58.48%"
"83174759";"Yes";"Portugal";"AM RLC";"22";"Vieira, Fábio";"Arsenal";"82.5% (W)";"84.1% (W)";"100%";"27.767.500";"80.000";"45.67%";"61.23%";"64.68%";"64.68%";"64.80%";"80.55%";"80.84%";"82.52%";"81.22%";"74.19%";"71.99%";"46.57%";"65.89%";"62.42%";"65.89%";"66.08%";"82.07%";"84.07%";"82.25%";"82.74%";"75.43%";"73.23%"
"78087826";"No";"Uruguay";"AM RL, ST";"21";"Viera, Gustavo";"Santa Clara";"67.5% (W)";"73.1% (W)";"50%";"340.020";"1.000";"40.25%";"52.44%";"53.44%";"53.44%";"51.89%";"53.29%";"52.26%";"67.47%";"66.90%";"64.66%";"64.84%";"43.70%";"57.94%";"56.90%";"57.94%";"55.97%";"57.24%";"73.11%";"56.45%";"72.49%";"69.66%";"69.88%"
"37001736";"Yes";"Netherlands";"D LC, DM";"32";"Viergever, Nick";"Utrecht";"73.9% (FB)";"74.2% (FB)";"1%";"869.830";"5.170";"41.91%";"72.66%";"71.67%";"73.94%";"69.83%";"67.23%";"54.89%";"58.98%";"64.22%";"52.38%";"52.81%";"42.14%";"71.91%";"73.02%";"74.20%";"70.36%";"67.70%";"59.16%";"55.06%";"64.41%";"52.53%";"53.00%"
"2000021407";"Yes";"Italy / Brazil";"AM RC, F C";"18";"Vignato, Samuele";"Monza";"69.8% (W)";"82.1% (W)";"29%";"4.655.500";"660";"40.15%";"51.83%";"54.95%";"54.95%";"53.34%";"54.76%";"67.80%";"69.77%";"67.27%";"65.58%";"64.54%";"47.24%";"64.76%";"61.41%";"64.76%";"62.92%";"64.10%";"82.08%";"79.16%";"79.14%";"76.09%";"75.07%"
"2000098045";"Yes";"Italy";"AM RL, ST";"16";"Vilardi, Mario";"Napoli";"54.8% (W)";"70.0% (W)";"26%";"114.660";"220";"31.37%";"39.45%";"41.88%";"41.88%";"39.59%";"41.60%";"42.38%";"54.83%";"54.44%";"53.14%";"51.60%";"40.08%";"53.90%";"51.25%";"53.90%";"51.51%";"53.20%";"70.03%";"53.52%";"69.54%";"66.21%";"64.71%"
"76040980";"No";"Colombia";"AM RL";"26";"Villa, Sebastián";"Boca";"76.3% (W)";"78.0% (W)";"100%";"5.949.250";"16.440";"41.70%";"54.22%";"60.05%";"60.05%";"57.63%";"59.65%";"59.19%";"76.01%";"76.27%";"69.36%";"67.91%";"43.12%";"61.36%";"55.56%";"61.36%";"57.63%";"59.65%";"77.77%";"60.57%";"78.04%";"71.06%";"69.61%"
"14223258";"No";"Argentina";"DM";"21";"Villagra, Rodrigo";"Talleres";"75.9% (M)";"84.0% (M)";"33%";"4.209.780";"1.240";"43.73%";"59.71%";"61.38%";"61.38%";"75.63%";"75.86%";"59.01%";"61.84%";"61.84%";"56.08%";"55.14%";"49.16%";"68.39%";"66.80%";"68.39%";"83.91%";"83.95%";"69.01%";"65.65%";"69.01%";"62.44%";"61.49%"
"14063401";"No";"Argentina";"D LC";"27";"Villalba, Lucas";"Argentinos Jrs.";"76.9% (FB)";"76.7% (FB)";"100%";"1.929.650";"6.110";"42.24%";"71.82%";"61.54%";"76.92%";"66.81%";"56.19%";"55.13%";"61.57%";"61.57%";"52.79%";"52.83%";"42.07%";"61.37%";"71.61%";"76.71%";"66.81%";"56.19%";"61.40%";"54.96%";"61.40%";"52.61%";"52.66%"
"67195730";"Yes";"Spain / Basque Country";"ST";"24";"Villalibre, Asier";"Athletic Bilbao";"75.3% (TS)";"79.2% (TS)";"47%";"1.976.520";"11.690";"46.08%";"60.35%";"62.36%";"62.36%";"61.18%";"61.90%";"61.05%";"74.98%";"74.98%";"75.03%";"75.32%";"48.58%";"65.80%";"63.71%";"65.80%";"64.46%";"65.14%";"79.09%";"64.34%";"79.09%";"78.95%";"79.22%"
"2000105032";"No";"Argentina";"AM C";"19";"Villalobos, Agustín";"Godoy Cruz";"64.2% (M)";"70.8% (M)";"36%";"451.930";"20";"34.36%";"55.06%";"50.55%";"50.55%";"61.91%";"64.24%";"62.54%";"51.31%";"51.31%";"50.21%";"47.84%";"38.33%";"55.93%";"61.22%";"55.93%";"68.48%";"70.83%";"56.80%";"68.71%";"56.80%";"54.91%";"52.53%"
"86031832";"Yes";"Venezuela / Spain / Basque Country";"D LC";"29";"Villanueva, Mikel";"Vitória Guimarães";"73.2% (CB)";"74.1% (CB)";"100%";"1.847.270";"3.400";"42.23%";"73.18%";"58.74%";"72.33%";"55.80%";"54.68%";"53.91%";"58.16%";"58.16%";"52.33%";"53.15%";"42.72%";"59.49%";"74.10%";"73.25%";"56.54%";"55.42%";"58.93%";"54.61%";"58.93%";"53.02%";"53.83%"
"14095646";"No";"Argentina";"GK";"24";"Villar, Guido";"Barracas Central";"72.3% (GK)";"75.2% (GK)";"48%";"186.020";"440";"72.34%";"50.80%";"51.75%";"51.75%";"50.22%";"49.02%";"46.95%";"48.99%";"48.99%";"44.30%";"45.44%";"75.16%";"53.32%";"52.46%";"53.32%";"51.70%";"50.47%";"50.53%";"48.45%";"50.53%";"45.67%";"46.83%"
"79029254";"No";"Paraguay";"DM";"25";"Villasanti, Mathías";"Grêmio";"76.3% (W)";"79.2% (W)";"36%";"3.908.580";"3.480";"44.43%";"61.81%";"63.57%";"63.57%";"75.74%";"76.08%";"69.77%";"73.04%";"68.41%";"57.93%";"57.75%";"46.24%";"65.92%";"64.29%";"65.92%";"78.70%";"79.01%";"75.85%";"72.35%";"71.05%";"60.08%";"59.94%"
"78081848";"Yes";"Uruguay / Italy";"D/WB/M L";"24";"Viña, Matías";"Sassuolo";"81.4% (FB)";"83.8% (FB)";"50%";"1.894.170";"25.530";"44.97%";"74.87%";"65.10%";"81.38%";"60.75%";"61.49%";"60.63%";"65.01%";"74.06%";"58.54%";"58.30%";"46.34%";"67.04%";"77.18%";"83.80%";"62.82%";"63.50%";"66.96%";"62.40%";"76.28%";"60.21%";"59.97%"
"19127405";"No";"Brazil";"AM L";"28";"Vinícius";"Goiás";"73.6% (W)";"74.2% (W)";"100%";"1.209.430";"710";"41.17%";"54.57%";"57.58%";"57.58%";"55.12%";"57.04%";"67.79%";"71.44%";"73.56%";"67.55%";"66.83%";"41.65%";"58.13%";"55.10%";"58.13%";"55.59%";"57.48%";"72.11%";"68.43%";"74.25%";"68.20%";"67.46%"
"2000157907";"No";"Brazil";"GK";"18";"Vinícius";"Atlético Mineiro";"50.8% (GK)";"65.5% (GK)";"29%";"0";"10";"50.82%";"32.10%";"30.09%";"30.09%";"31.79%";"32.28%";"29.77%";"31.13%";"31.13%";"28.44%";"28.69%";"65.49%";"38.57%";"41.21%";"38.57%";"39.60%";"39.94%";"39.48%";"37.99%";"39.48%";"36.03%";"36.42%"
"19348581";"No";"Brazil";"DM";"23";"Vinicius Balieiro";"Santos";"71.2% (DM)";"73.6% (DM)";"53%";"1.057.270";"380";"43.40%";"58.49%";"59.56%";"59.56%";"71.16%";"68.40%";"55.81%";"59.14%";"59.14%";"53.96%";"54.46%";"44.55%";"61.17%";"60.10%";"61.17%";"73.57%";"70.66%";"60.76%";"57.30%";"60.76%";"55.35%";"55.83%"
"83335870";"No";"Brazil";"AM/F C";"23";"Vinícius Boff";"Cuiabá";"65.9% (AM)";"72.1% (AM)";"36%";"23.880";"140";"39.52%";"50.51%";"53.31%";"53.31%";"52.64%";"65.13%";"65.88%";"54.51%";"54.51%";"62.56%";"61.59%";"43.43%";"58.56%";"55.72%";"58.56%";"57.66%";"71.03%";"59.84%";"72.08%";"59.84%";"68.34%";"67.39%"
"19302146";"Yes";"Brazil / Spain";"AM RL";"21";"Vinícius Júnior";"Real Madrid";"89.5% (W)";"91.9% (W)";"75%";"126.629.710";"186.010";"51.69%";"67.13%";"70.53%";"70.53%";"68.68%";"70.54%";"71.22%";"87.77%";"89.48%";"85.57%";"83.80%";"53.05%";"72.47%";"68.99%";"72.47%";"70.97%";"72.67%";"90.16%";"72.94%";"91.92%";"87.49%";"85.73%"
"19382048";"No";"Brazil";"AM L, ST";"23";"Vinicius Lopes";"Santa Clara";"69.2% (W)";"74.3% (W)";"29%";"386.000";"440";"40.54%";"53.76%";"55.52%";"55.52%";"52.79%";"53.48%";"53.54%";"55.55%";"69.20%";"65.59%";"65.76%";"43.54%";"59.61%";"57.81%";"59.61%";"56.87%";"57.43%";"59.68%";"57.30%";"74.34%";"70.04%";"70.26%"
"19363219";"No";"Brazil";"ST";"22";"Vinícius Mingotti";"Athlético Paranaense";"68.5% (TS)";"73.9% (TS)";"43%";"305.340";"450";"42.04%";"54.61%";"56.79%";"56.79%";"55.02%";"55.90%";"55.25%";"56.92%";"56.92%";"67.97%";"68.45%";"45.54%";"61.59%";"59.32%";"61.59%";"59.66%";"60.49%";"61.79%";"59.87%";"61.79%";"73.47%";"73.93%"
"2000190191";"No";"Brazil";"GK";"19";"Vinicius Peruchi";"Cuiabá";"58.2% (GK)";"63.3% (GK)";"59%";"55.010";"50";"58.20%";"36.89%";"34.44%";"34.44%";"35.24%";"34.32%";"32.56%";"33.79%";"33.79%";"29.78%";"30.44%";"63.33%";"37.38%";"40.08%";"37.38%";"37.99%";"37.01%";"36.67%";"35.42%";"36.67%";"32.43%";"33.16%"
"19173184";"No";"Brazil";"GK";"28";"Vinícius Silvestre";"Portimonense";"70.9% (GK)";"73.0% (GK)";"100%";"230.130";"900";"70.90%";"46.34%";"46.04%";"46.04%";"44.82%";"44.62%";"43.40%";"44.23%";"44.23%";"39.83%";"40.63%";"72.96%";"47.24%";"47.62%";"47.24%";"45.92%";"45.70%";"45.42%";"44.55%";"45.42%";"40.91%";"41.73%"
"19386117";"No";"Brazil";"DM";"21";"Vinicius Zanocelo";"Fortaleza";"71.6% (M)";"78.2% (M)";"39%";"3.968.090";"1.430";"44.25%";"58.30%";"59.20%";"59.20%";"70.49%";"71.60%";"67.48%";"59.23%";"59.23%";"54.72%";"54.75%";"48.63%";"64.91%";"64.07%";"64.91%";"77.13%";"78.23%";"65.07%";"73.99%";"65.07%";"59.91%";"59.93%"
"2000105651";"Yes";"Netherlands / Suriname";"ST";"16";"Vink, Skye";"Ajax";"63.1% (FS)";"79.1% (FS)";"32%";"4.936.560";"90";"36.70%";"48.84%";"50.23%";"50.23%";"48.65%";"49.79%";"50.13%";"49.85%";"60.52%";"63.11%";"62.39%";"46.89%";"64.27%";"62.57%";"64.27%";"62.55%";"63.54%";"64.04%";"63.58%";"77.75%";"79.13%";"78.34%"
"49054415";"Yes";"Madagascar / France / Comoros";"D/WB/M L";"21";"Vita, Rémy";"Fortuna Sittard";"71.7% (FB)";"78.4% (FB)";"41%";"1.982.900";"2.590";"39.45%";"53.43%";"57.34%";"71.67%";"54.48%";"55.32%";"54.43%";"69.69%";"71.33%";"51.85%";"50.28%";"43.44%";"62.69%";"58.69%";"78.36%";"59.78%";"60.44%";"76.19%";"59.31%";"77.99%";"56.49%";"54.92%"
"83228407";"Yes";"Portugal";"D C";"21";"Vital, Bernardo";"Estoril Praia";"74.4% (CB)";"78.9% (CB)";"56%";"2.034.630";"1.590";"43.84%";"74.44%";"59.13%";"59.13%";"56.55%";"55.92%";"55.14%";"57.94%";"57.94%";"52.26%";"52.50%";"46.50%";"62.53%";"78.85%";"62.53%";"59.90%";"59.14%";"61.29%";"58.22%";"61.29%";"55.16%";"55.41%"
"19303821";"No";"Brazil";"D C";"22";"Vitão";"Internacional";"76.1% (CB)";"82.1% (CB)";"34%";"5.711.030";"8.620";"46.24%";"76.07%";"73.53%";"71.67%";"67.68%";"55.86%";"54.95%";"58.69%";"58.69%";"52.27%";"52.77%";"49.75%";"79.26%";"82.11%";"77.25%";"73.48%";"60.57%";"63.33%";"59.21%";"63.33%";"56.29%";"56.79%"
"43426109";"Yes";"Italy";"D C";"20";"Viti, Mattia";"Sassuolo";"75.8% (CB)";"82.7% (CB)";"43%";"12.132.930";"5.430";"45.21%";"75.85%";"60.77%";"60.77%";"57.74%";"56.80%";"55.97%";"59.49%";"59.49%";"53.09%";"53.49%";"49.22%";"66.10%";"82.68%";"66.10%";"63.26%";"62.13%";"64.76%";"60.80%";"64.76%";"57.64%";"58.07%"
"83174762";"Yes";"Portugal";"DM";"22";"Vitinha";"PSG";"83.7% (DM)";"85.2% (DM)";"100%";"26.519.160";"66.910";"49.17%";"64.36%";"67.91%";"67.91%";"83.66%";"82.86%";"78.82%";"68.37%";"68.37%";"62.62%";"60.66%";"49.91%";"68.91%";"65.37%";"68.91%";"85.19%";"84.31%";"69.39%";"79.95%";"69.39%";"63.48%";"61.51%"
"83227945";"Yes";"Portugal";"ST";"22";"Vitinha";"Marseille";"79.3% (FS)";"83.3% (FS)";"73%";"47.334.780";"27.600";"45.91%";"61.96%";"65.27%";"65.27%";"64.38%";"65.37%";"73.32%";"76.68%";"76.68%";"79.33%";"78.86%";"48.77%";"68.57%";"65.24%";"68.57%";"66.35%";"67.30%";"80.76%";"77.03%";"80.76%";"83.31%";"82.81%"
"19337928";"No";"Brazil";"AM RLC, F C";"23";"Vitinho";"RB Bragantino";"73.6% (W)";"77.3% (W)";"55%";"2.537.250";"5.380";"41.65%";"56.32%";"58.53%";"58.53%";"56.36%";"68.03%";"70.34%";"72.80%";"73.60%";"68.21%";"67.44%";"43.77%";"61.44%";"59.18%";"61.44%";"59.27%";"71.41%";"76.45%";"73.67%";"77.29%";"71.36%";"70.61%"
"19280847";"No";"Brazil";"AM RLC";"22";"Vitinho";"Arouca";"71.0% (W)";"76.2% (W)";"57%";"381.180";"1.420";"39.91%";"52.33%";"55.91%";"55.91%";"55.87%";"70.84%";"69.00%";"70.95%";"70.66%";"65.12%";"63.40%";"43.15%";"60.08%";"56.42%";"60.08%";"59.40%";"75.14%";"76.24%";"74.00%";"75.92%";"69.70%";"67.94%"
"2000050048";"No";"Brazil";"DM";"17";"Vitinho";"Atlético Mineiro";"59.0% (M)";"72.9% (M)";"29%";"67.420";"20";"33.73%";"46.83%";"47.40%";"47.40%";"57.75%";"59.03%";"55.38%";"46.77%";"46.77%";"44.29%";"44.32%";"43.22%";"59.55%";"59.11%";"59.55%";"71.68%";"72.88%";"59.20%";"69.27%";"59.20%";"55.32%";"55.34%"
"19257876";"No";"Brazil";"AM C";"27";"Vitor Bueno";"Athlético Paranaense";"76.1% (W)";"79.2% (W)";"19%";"1.971.920";"8.380";"45.41%";"58.91%";"61.48%";"61.48%";"58.81%";"72.59%";"75.17%";"76.05%";"62.64%";"70.41%";"70.46%";"47.18%";"64.05%";"61.43%";"64.05%";"61.58%";"75.80%";"79.22%";"78.15%";"65.25%";"73.06%";"73.11%"
"19233489";"No";"Brazil";"DM";"25";"Vitor Carvalho";"Braga";"76.6% (M)";"77.6% (M)";"100%";"1.165.980";"5.500";"46.01%";"61.80%";"62.78%";"62.78%";"76.32%";"76.57%";"60.34%";"63.04%";"63.04%";"58.21%";"58.17%";"46.53%";"63.63%";"62.59%";"63.63%";"77.38%";"77.63%";"63.91%";"61.14%";"63.91%";"58.98%";"58.92%"
"19219713";"No";"Brazil";"D/WB/M L";"28";"Vítor Costa";"Marítimo";"75.9% (W)";"77.4% (W)";"100%";"1.246.380";"2.160";"44.61%";"68.70%";"60.63%";"75.79%";"58.50%";"59.09%";"58.40%";"61.87%";"69.96%";"55.69%";"55.10%";"45.50%";"61.87%";"70.14%";"77.33%";"59.78%";"60.32%";"63.11%";"59.57%";"71.36%";"56.80%";"56.21%"
