Rgn;Half;Date;UID;EU;Nat;Interested;P1;P2;Rt1;Pt1;RtG;PtG;Position;Age;Name;Av_Rat;Club;Division;Based;Apps;Starts;Gls;Ast;PoM;Mins;GK%;DFg%;DFa%;xGP/90;CS/90;Gls_Conc/90;Hdrs_W/90;Hd%;Blocks/90;Intcp/90;Clear/90;Press_C/90;PAS%;OP-KP/90;CCC/90;Pr_Pas/90;xA/90;Pas_C/90;Ps%;DRB%;ST%;Drb/90;Cr_C/90;Cr%;NP-xG/90;Gls/90;NP-xG/Shot;Sht_T/90;Sprints/90;Fls_Ag/90;Value;Wage;Expires;Det;Prof;Amb;Acc;Pac;Height;Personality;GK%t;DFg%t;DFa%t;PAS%t;DRB%t;ST%t;Mins_t
EU;Mid;30/11/2023;2000033203;Yes;USA;1;DM;CM;33,2;0,0;54,5;69,4;M (C);19;Zach Booth;6,42;Volendam;Eredivisie;Netherlands;14;4;0;2;0;222;0,642;6,49;11,066;0,0;0,0;0,0;4,05;53;0,0;2,84;0,0;3,65;4,522;0,41;0,0;3,24;0,08;40,14;79;2,66556;0,17;1,22;0,0;0;0,05;0,0;0,12;0,0;9,32;0,41;53000;4000;30/06/2024;2_7;10;11;1_5;5_12;171;;0,642;6,49;10,54;3,73;2,66556;0,17;444
EU;Mid;30/11/2023;2000033444;Yes;HAI;1;RB;CB;40,7;0,0;57,6;63,2;D (RC);21;Jhondly van der Meer;6,35;Cambuur;Eredivisie;Netherlands;50;32;0;0;0;1483;0,635;8,81;15,818;0,0;0,0;0,0;6,31;70;0,55;3,7;1,34;3,22;5,643;0,61;0,0;4,25;0,01;37,02;77;3,96056;0,262;1,15;0,3;12;0,06;0,0;0,082;0,12;12,74;0,97;170000;3000;30/06/2024;6_12;11;10;9_15;6_14;186;;0,635;8,81;15,12;4,87;3,83556;0,26;2966
RW;End;30/11/2023;2000033498;No;ARG;1;LW;RW;54,7;0,0;72,6;77,6;AM (L);22;Gastón Pedernera;6,71;Godoy Cruz;Liga Profesional;Argentina;10;2;0;1;0;457;0,671;7,68;9,0;0,0;0,0;0,0;1,18;14;0,59;1,58;0,59;4,92;4,409;1,58;0,39;1,58;0,08;22,84;78;7,385;0,427;3,54;0,59;12;0,13;0,0;0,097;0,2;10,44;1,97;650000;1000;31/12/2023;7_11;9;11;11_15;9_13;168;;0,671;7,68;8,86;3,63;7,26;0,43;457
RW;End;30/11/2023;2000033501;No;ARG;1;GK;CB;46,5;0,0;60,2;65,8;GK;24;Brian Prado;6,4;Godoy Cruz;Liga Profesional;Argentina;1;0;0;0;0;77;-0,53;0,0;0,0;0,0;0,0;1,17;0,0;0;0,0;0,0;0,0;0,0;0,407;0,0;0,0;0,0;0,0;12,86;41;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;170000;1200;31/12/2024;15_19;12;9;6_12;10_14;177;;-0,53;0,0;0,0;0,0;0,0;0,0;77
RW;End;30/11/2023;2000033557;No;ARG;1;DM;CM;60,4;0,0;68,7;72,2;DM, M (C);21;Stefano Moreyra;7,7;Colón;Liga Profesional;Argentina;1;1;0;0;0;90;0,77;7,0;8,333;0,0;0,0;0,0;1,0;33;1,0;1,0;1,0;4,0;12,922;5,0;0,0;7,0;0,02;55,0;90;1,33333;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;12,0;0,0;750000;1900;31/12/2025;8_12;10;12;10_13;11_14;179;;0,77;7,0;8,0;12,02;1,33333;0,0;90
EU;Mid;30/11/2023;2000034564;Yes;ESP;1;LW;RW;39,5;0,0;66,0;69,6;AM (L), ST (C);20;Darío;6,65;Go Ahead Eagles;Eredivisie;Netherlands;26;0;0;4;0;250;0,665;6,48;8,901;0,0;0,0;0,0;2,16;26;0,36;1,44;0,36;4,32;3,183;1,44;0,0;0,72;0,27;23,04;75;4,837;0,309;1,8;0,36;8;0,22;0,0;0,089;0,0;10,44;1,44;700000;4500;30/06/2026;14_20;13;10;11_20;9_17;180;;0,665;6,48;8,64;2,43;4,76;0,31;500
EU;Mid;30/11/2023;2000034865;Yes;ITA;1;AM;RW;38,1;0,0;71,8;80,5;AM (C);19;Cristian Volpato;6,7;Sassuolo;Serie A;Italy;4;0;0;0;0;30;0,67;6,0;6,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;6,0;6,923;3,0;0,0;3,0;0,0;36,0;92;6,182;0,0;0,0;6,0;18;0,0;0,0;0,0;0,0;0,0;0,0;4099999;7000;30/06/2027;4_11;10;12;8_16;6_15;187;;0,67;6,0;6,0;6,0;6,0;0,0;60
EU;Mid;30/11/2023;2000035036;Yes;ARG;1;LW;RW;78,8;0,0;75,0;81,5;AM (RL), ST (C);18;Alejandro Garnacho;6,78;Man Utd;Premier League;England;46;4;0;0;0;478;0,678;4,9;5,983;0,0;0,0;0,0;0,94;14;0,19;1,13;0,19;3,39;4,067;1,13;0,19;1,69;0,23;28,81;83;3,94211;0,748;1,51;0,19;11;0,1;0,0;0,088;0,56;12,43;0,75;27500000;302000;30/06/2028;14_18;9;12;18;18;180;;0,678;4,9;5,84;3,24;3,83111;0,75;956
RW;End;30/11/2023;2000035041;No;BRA;1;CB;RB;55,3;0,0;62,7;66,3;D (C);22;Ewerton Porto;6,0;Botafogo;Brasileirão Assaí;Brazil;1;0;0;0;0;36;0,6;2,5;13,167;0,0;0,0;0,0;10,0;67;0,0;2,5;0,0;0,0;8,204;0,0;0,0;7,5;0,0;47,5;70;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;45500;900;31/12/2023;15_19;8;11;5_9;8_12;191;;0,6;2,5;12,5;7,5;0,0;0,0;36
EU;Mid;30/11/2023;2000035779;Yes;NED;1;RB;LB;32,2;0,0;67,7;77,3;D (R), DM;19;Livano Comenencia;6,5;Juventus;Serie A;Italy;38;0;0;2;0;336;0,65;5,36;10,032;0,0;0,0;0,0;4,02;65;0,0;2,41;0,27;2,68;5,078;0,27;0,0;3,75;0,22;48,48;84;1,76;0,09;0,27;0,0;0;0,02;0,0;0,07;0,0;10,98;0,27;2100000;4200;30/06/2025;4_13;7;14;5_12;8_14;188;;0,65;5,36;9,38;4,24;1,76;0,09;672
EU;Mid;30/11/2023;2000035787;Yes;NED;1;RW;LW;33,9;0,0;62,2;68,9;AM (RL);19;Trustin van 't Loo;6,64;Heerenveen;Eredivisie;Netherlands;12;4;0;0;0;256;0,664;5,97;7,957;0,0;0,0;0,0;1,76;23;0,0;0,7;0,35;4,92;4,461;1,76;0,0;1,76;0,07;26,02;87;4,99778;0,36;1,76;1,05;20;0,21;0,0;0,15;0,0;8,44;1,05;250000;825;30/06/2024;4_12;9;10;10_16;5_12;181;;0,664;5,97;7,73;3,59;4,79778;0,36;512
RW;End;30/11/2023;2000035791;No;ARG;1;CB;RB;42,3;0,0;55,4;59,0;D (C);20;Franco Ojeda;6,0;Estudiantes (LP);Liga Profesional;Argentina;1;1;0;0;0;69;0,6;6,52;17,677;0,0;0,0;0,0;10,43;73;1,3;2,61;0,0;2,61;3,308;0,0;0,0;2,61;0,0;39,13;70;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;325000;130;31/12/2024;2_11;10;11;7_14;9_15;181;;0,6;6,52;16,95;2,61;0,0;0,0;69
RW;End;30/11/2023;2000035814;No;ARG;0;LW;RW;29,4;0,0;68,3;78,3;ST (C);20;Agustín Palavecino;0,0;Estudiantes (LP);Liga Profesional;Argentina;4;0;0;0;0;37;0,0;0,0;5,146;0,0;0,0;0,0;4,86;29;0,0;0,0;0,0;0,0;1,04;0,0;0,0;0,0;0,24;19,46;80;2,43;1,217;0,0;0,0;0;1,07;0,0;0,147;0,0;0,0;2,43;1600000;130;31/12/2024;11_18;13;9;9_17;4_13;185;;0,0;0,0;4,86;0,24;2,43;1,22;37
RW;End;30/11/2023;2000035821;No;ARG;1;LW;RW;62,6;0,0;76,5;84,0;AM (LC);22;Franco Zapiola;7,2;Estudiantes (LP);Liga Profesional;Argentina;1;0;0;0;0;27;0,72;6,66;6,66;0,0;0,0;0,0;0,0;0;3,33;0,0;3,33;0,0;14,007;6,67;0,0;6,67;0,0;20,0;67;7,16;4,25;3,33;3,33;50;0,8;0,0;0,12;3,33;0,0;0,0;3000000;4800;31/12/2024;7_10;11;14;12;12_16;175;;0,72;6,66;6,66;13,34;6,66;4,25;27
EU;Mid;30/11/2023;2000035949;Yes;FRA;1;RW;LW;29,6;0,0;62,1;73,4;ST (C);19;Edoly Lukoki;6,51;Lecce;Serie A;Italy;58;0;2;0;0;443;0,651;4,06;7,266;0,0;0,0;0,0;3,05;16;0,0;0,61;0,2;3,25;3,488;1,02;0,0;1,63;0,01;22,55;83;3,26;1,193;1,02;0,0;0;0,16;0,2;0,098;0,61;5,49;1,63;625000;1300;30/06/2024;1_4;12;11;8_16;5_14;171;;0,651;4,06;7,11;2,66;3,26;1,07;886
RW;End;30/11/2023;2000036263;No;BRA;1;RW;LW;62,9;0,0;72,5;78,9;AM (RL), ST (C);21;Figueiredo;6,81;Vasco da Gama;Brasileirão Assaí;Brazil;22;22;6;2;0;1785;0,681;4,78;8,236;0,0;0,0;0,0;3,23;23;0,15;1,16;0,55;2,92;3,31;1,01;0,25;1,01;0,2;20,42;84;5,15667;2,602;1,46;0,0;0;0,39;0,3;0,114;1,71;6,0;3,03;3200000;3400;31/12/2026;11_15;11;11;14_17;10_13;178;;0,681;4,78;8,01;2,47;5,15667;2,51;1785
RW;End;30/11/2023;2000036336;No;ARG;1;ST;LW;56,6;0,0;61,8;67,6;ST (C);20;Fabrizio Sartori;6,53;Newell's;Liga Profesional;Argentina;8;0;0;0;0;96;0,653;3,75;10,56;0,0;0,0;0,0;6,56;25;0,0;0,0;0,94;2,81;0,84;0,0;0,0;0,0;0,0;19,69;84;4,27111;1,572;0,0;0,0;0;0,52;0,0;0,112;0,94;4,69;3,75;650000;1300;31/12/2024;16_20;10;9;14_19;11_16;178;;0,653;3,75;10,31;0,0;4,27111;1,57;96
EU;Mid;30/11/2023;2000036812;No;ENG;1;CB;LB;66,3;0,0;75,3;86,0;D (LC);19;Callum Doyle;6,64;Leicester;Premier League;England;26;18;0;0;0;771;0,664;8,29;12,711;0,0;0,0;0,0;3,74;68;0,82;3,15;1,17;3,15;8,262;0,93;0,0;6,42;0,06;45,18;85;4,12644;0,0;1,28;0,23;18;0,0;0,0;0,0;0,0;13,54;0,93;23500000;15000;30/06/2024;13;12;12;12;7_12;190;;0,664;8,29;12,03;7,41;3,94444;0,0;1542
RW;End;30/11/2023;2000037510;No;ARG;1;CB;RB;43,5;0,0;70,5;74,8;D (C);20;Gonzalo González;6,62;Gimnasia (LP);Liga Profesional;Argentina;6;0;0;0;0;356;0,662;9,11;14,174;0,0;0,0;0,0;4,55;51;0,51;4,3;1,52;2,78;4,667;0,51;0,0;3,29;0,0;47,78;87;2,39333;0,14;0,76;0,0;0;0,03;0,0;0,11;0,0;10,11;0,51;2100000;2500;31/12/2024;9_15;11;12;11_20;9_17;180;;0,662;9,11;13,66;3,8;2,39333;0,14;356
EU;Mid;30/11/2023;2000037531;No;USA;1;RW;LW;64,1;0,0;71,9;83,2;AM (RLC);20;Caden Clark;0,0;RB Leipzig;Bundesliga;Germany;2;0;0;0;0;10;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,667;0,0;0,0;0,0;0,0;18,0;67;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;2900000;9000;30/06/2025;15_19;11;13;13;13;181;;0,0;0,0;0,0;0,0;0,0;0,0;20
EU;Mid;30/11/2023;2000037579;No;USA;0;LW;RW;57,8;0,0;64,4;68,6;AM (LC), ST (C);19;Paxten Aaronson;0,0;Frankfurt;Bundesliga;Germany;2;0;0;0;0;14;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;1,0;0,0;0,0;0,0;0,0;25,71;100;6,43;0,0;6,43;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;2200000;6250;30/06/2027;2_6;13;12;12;12;168;;0,0;0,0;0,0;0,0;6,43;0,0;28
RW;End;30/11/2023;2000037709;No;BRA;1;CM;DM;26,5;0,0;55,5;70,8;M (C);19;Caio Ribas;6,6;Atlético Mineiro;Brasileirão Assaí;Brazil;2;1;0;1;0;95;0,66;6,64;8,863;0,0;0,0;0,0;1,89;33;0,0;0,95;0,95;4,74;6,598;0,95;0,95;3,79;0,14;40,74;77;0,94778;0,99;0,0;0,0;0;0,02;0,0;0,02;0,95;8,53;0,0;58000;110;01/11/2023;0;10;9;6_13;6_12;173;;0,66;6,64;8,53;5,83;0,94778;0,99;95
RW;End;30/11/2023;2000037710;No;BRA;1;RB;RW;42,5;0,0;57,3;71,9;D/WB (R);18;Hamilton;6,5;Atlético Mineiro;Brasileirão Assaí;Brazil;1;0;0;0;0;15;0,65;12,0;19,0;0,0;0,0;0,0;6,0;100;0,0;6,0;6,0;0,0;6,714;0,0;0,0;6,0;0,0;30,0;71;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;0;70;01/11/2023;2_11;13;14;13_20;13_19;176;;0,65;12,0;18,0;6,0;0,0;0,0;15
RW;End;30/11/2023;2000037897;No;ARG;1;AM;CM;56,5;0,0;67,3;71,0;M/AM (C);21;Manuel Mónaco;6,6;Sarmiento (Junín);Liga Profesional;Argentina;11;3;2;0;0;385;0,66;5,14;6,728;0,0;0,0;0,0;1,4;19;0,0;0,23;0,0;4,91;3,461;0,94;0,23;1,4;0,12;28,29;77;2,68889;1,792;0,7;0,23;25;0,27;0,47;0,13;0,7;9,35;0,47;800000;1100;31/12/2025;14_18;11;14;10_14;8_12;178;;0,66;5,14;6,54;2,69;2,43889;1,57;385
EU;Mid;30/11/2023;2000038693;Yes;USA;0;CM;DM;23,3;0,0;61,9;74,1;M (C);18;Marcel Ruszel;6,5;Torino;Serie A;Italy;2;0;0;0;0;15;0,65;12,0;19,0;0,0;0,0;0,0;6,0;100;0,0;6,0;0,0;6,0;0,857;0,0;0,0;0,0;0,0;36,0;86;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;155000;1100;30/06/2023;0;10;12;5_12;7_13;176;;0,65;12,0;18,0;0,0;0,0;0,0;30
EU;Mid;30/11/2023;2000040214;No;COL;1;CM;AM;31,6;0,0;62,1;74,8;M (C);18;Jhon Solís;6,77;Girona;LaLiga;Spain;6;0;0;2;0;82;0,677;4,4;9,59;0,0;0,0;0,0;4,39;80;0,0;2,2;0,0;2,2;4,232;1,1;0,0;2,2;0,0;45,0;93;0,97556;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;8,78;0,0;2700000;1300;30/06/2028;0;8;10;9_17;3_12;189;;0,677;4,4;8,79;3,3;0,97556;0,0;164
EU;Mid;30/11/2023;2000040338;Yes;NED;0;CB;DM;28,2;0,0;62,6;74,1;DM, M (C);18;Finn Dicke;6,38;Estoril Praia;Liga bwin;Portugal;10;0;0;0;0;102;0,638;4,41;13,1;0,0;0,0;0,0;7,94;75;0,0;0,0;0,88;3,53;2,523;0,0;0,0;1,76;0,0;39,71;76;3,74;0,09;0,0;0,88;100;0,04;0,0;0,05;0,0;8,82;0,88;600000;6000;30/06/2027;0;13;14;9_18;7_15;181;;0,638;4,41;12,35;1,76;2,74;0,09;204
EU;Mid;30/11/2023;2000040347;Yes;ESP;1;CM;LW;67,8;0,0;73,6;81,0;M/AM (C);20;Pablo Torre;6,53;Girona;LaLiga;Spain;44;4;0;0;0;421;0,653;5,14;6,371;0,0;0,0;0,0;1,07;16;0,43;1,71;0,43;2,57;6,075;0,43;0,64;4,06;0,14;38,91;81;5,74567;0,54;1,28;2,99;12;0,06;0,0;0,05;0,43;8,34;0,43;12750000;17250;30/06/2026;10_15;14;12;12;11;173;;0,653;5,14;6,21;5,27;5,62667;0,54;842
EU;Mid;30/11/2023;2000040892;No;USA;1;CB;RB;34,8;0,0;65,0;74,9;D (C);19;Kobi Henry;6,4;Stade de Reims;Ligue 1;France;6;0;0;0;0;45;0,64;6,0;18,75;0,0;0,0;0,0;12,0;75;0,0;2,0;2,0;2,0;6,588;0,0;0,0;6,0;0,0;40,0;59;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;1100000;2800;30/06/2027;12_20;14;14;9_15;4_11;188;;0,64;6,0;18,0;6,0;0,0;0,0;90
EU;Mid;30/11/2023;2000041123;Yes;NED;1;LW;CM;39,4;0,0;72,4;88,2;M/AM (L);18;Amourricho van Axel Dongen;6,87;Ajax;Eredivisie;Netherlands;34;0;0;4;0;265;0,687;3,74;6,756;0,0;0,0;0,0;2,72;30;0,0;0,68;0,0;3,06;3,583;1,7;0,0;1,02;0,07;24,79;79;4,30556;1,424;1,7;0,0;0;0,47;0,0;0,274;0,68;8,15;1,7;15500000;52000;30/06/2027;13_19;9;12;11_20;9_17;172;;0,687;3,74;6,46;2,79;4,30556;1,42;530
EU;Mid;30/11/2023;2000041302;Yes;NED;0;CB;RB;34,6;0,0;53,1;64,4;D (RC);19;Dave Funke;0,0;Emmen;Eredivisie;Netherlands;6;2;0;0;0;9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,857;0,0;0,0;0,0;0,0;60,0;86;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;58000;650;30/06/2023;6_14;12;10;7_13;1_7;182;;0,0;0,0;0,0;0,0;0,0;0,0;18
EU;Mid;30/11/2023;2000041434;Yes;NED;1;CB;DM;29,8;0,0;53,9;62,8;D (C), DM;19;Tyrell Strik;6,0;Emmen;Eredivisie;Netherlands;2;0;0;0;0;31;0,6;5,8;12,61;0,0;0,0;0,0;5,81;100;0,0;2,9;0,0;2,9;6,498;0,0;0,0;5,81;0,0;31,94;69;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;9250;575;30/06/2023;10_17;12;11;8_14;8_17;191;;0,6;5,8;11,61;5,81;0,0;0,0;62
RW;End;30/11/2023;2000041553;No;ARG;1;ST;CM;55,5;0,0;62,7;70,5;ST (C);20;Manuel Brondo;0,0;Barracas Central;Liga Profesional;Argentina;1;0;0;0;0;13;0,0;0,0;14,35;0,0;0,0;0,0;13,85;50;0,0;0,0;0,0;0,0;0,667;0,0;0,0;0,0;0,0;13,85;67;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;875000;1200;31/12/2025;8_13;12;12;9_16;14_19;178;;0,0;0,0;13,85;0,0;0,0;0,0;13
RW;End;30/11/2023;2000041760;No;ARG;1;CB;RB;53,9;0,0;61,9;62,1;D (C);21;Román Riquelme;6,45;Argentinos Jrs.;Liga Profesional;Argentina;2;2;0;0;0;124;0,645;5,08;13,793;0,0;0,0;0,0;7,98;73;0,0;2,9;0,73;1,45;6,742;0,0;0,73;5,08;0,0;59,52;93;0,24222;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;2,18;0,0;325000;1700;31/12/2025;2_8;11;10;13_17;10_14;186;;0,645;5,08;13,06;5,81;0,24222;0,0;124
RW;End;30/11/2023;2000041844;No;ARG;1;RW;LW;57,0;0,0;65,8;71,6;M (R), AM (RL), ST (C);21;Matías Perelló;6,8;Argentinos Jrs.;Liga Profesional;Argentina;1;0;1;0;0;18;0,68;5,0;5,0;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;5,0;0,8;0,0;0,0;0,0;0,0;20,0;80;0,0;17,095;0,0;0,0;0;1,45;5,0;0,145;10,0;0,0;0,0;925000;1900;31/12/2025;11_15;8;9;10_16;13_17;170;;0,68;5,0;5,0;0,0;0,0;16,59;18
EU;Mid;30/11/2023;2000041895;Yes;NED;1;LB;CB;36,2;0,0;67,9;77,2;D/WB (L);19;Jayden Candelaria;0,0;Feyenoord;Eredivisie;Netherlands;2;0;0;0;0;8;0,0;11,25;11,25;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;11,25;1,0;0,0;0,0;0,0;0,0;45,0;100;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;2100000;3100;30/06/2024;4_13;12;12;5_12;9_15;182;;0,0;11,25;11,25;0,0;0,0;0,0;16
EU;Mid;30/11/2023;2000043333;Yes;POR;1;CM;LW;61,0;0,0;68,1;74,6;M (C);22;Hélder Morim;6,62;Desportivo Chaves;Liga bwin;Portugal;36;14;0;4;0;742;0,662;6,56;8,364;0,0;0,0;0,0;1,58;22;0,49;1,7;0,73;3,64;5,426;0,73;0,36;3,27;0,25;37,72;82;2,11333;0,134;0,85;0,0;0;0,05;0,0;0,084;0,0;8,13;0,36;475000;4500;30/06/2026;12_16;13;14;12_15;11_14;175;;0,662;6,56;8,14;4,61;2,11333;0,13;1484
RW;End;30/11/2023;2000044144;No;ARG;1;LW;ST;61,8;0,0;70,7;78,7;AM (L);19;Mateo Sanabria;6,85;Central Córdoba (SdE);Liga Profesional;Argentina;12;12;0;1;1;757;0,685;5,71;8,644;0,0;0,0;0,0;2,62;31;0,24;0,95;0,36;4,16;4,234;1,55;0,0;1,78;0,07;25,09;83;6,774;0,522;2,26;0,83;19;0,14;0,0;0,142;0,24;9,99;2,38;3500000;2700;31/12/2023;14_19;10;9;14;13_17;178;;0,685;5,71;8,33;3,4;6,58;0,52;757
RW;End;30/11/2023;2000044155;No;ARG;1;DM;CM;31,1;0,0;68,1;70,5;DM;19;Maximiliano González;6,55;Lanús;Liga Profesional;Argentina;7;2;0;0;0;275;0,655;8,17;9,715;0,0;0,0;0,0;1,31;24;0,65;0,98;0,65;5,89;6,858;0,98;0,33;4,58;0,05;51,05;92;1,64222;0,07;0,33;0,0;0;0,02;0,0;0,05;0,0;8,84;0,33;1500000;3200;31/12/2026;0;5;11;11_19;7_16;178;;0,655;8,17;9,48;5,94;1,64222;0,07;275
EU;Mid;30/11/2023;2000044198;Yes;NED;0;RW;AM;35,4;0,0;61,8;67,6;AM (C);19;Rayvien Rosario;6,3;Sparta Rotterdam;Eredivisie;Netherlands;14;2;2;0;0;168;0,63;0,54;4,446;0,0;0,0;0,0;3,75;16;0,0;0,0;0,0;0,54;1,817;0,54;0,0;0,54;0,02;17,68;72;3,61667;2,168;0,0;1,07;100;0,26;0,54;0,098;1,07;4,29;1,07;145000;575;30/06/2023;8_15;12;11;7_13;10_19;181;;0,63;0,54;4,29;1,1;2,61667;1,97;336
RW;End;30/11/2023;2000044408;Yes;ARG;1;LB;LW;59,0;0,0;74,1;79,6;D/WB/M (L);23;Pedro Souto;6,91;Banfield;Liga Profesional;Argentina;17;17;0;3;1;1513;0,691;9,04;11,792;0,0;0,0;0,0;2,2;55;1,01;4,28;1,07;2,68;8,61;1,07;0,18;6,36;0,15;45,21;85;5,15389;0,16;2,14;0,24;11;0,02;0,0;0,08;0,06;15,47;0,95;825000;2400;31/12/2024;13_17;10;10;12_15;10_13;178;;0,691;9,04;11,24;7,76;5,04889;0,16;1513
RW;End;30/11/2023;2000044409;No;ARG;1;CM;DM;62,4;0,0;73,0;79,6;DM, M (C);22;Franco Díaz;6,7;Platense;Liga Profesional;Argentina;15;15;0;4;0;1176;0,67;6,59;8,918;0,0;0,0;0,0;1,99;34;0,31;1,38;0,38;4,52;6,879;1,45;0,23;4,21;0,15;37,19;84;3,57556;0,282;1,15;0,23;25;0,08;0,0;0,122;0,08;7,88;1,07;2800000;17500;31/12/2024;2_5;11;12;11_15;12_15;181;;0,67;6,59;8,58;6,04;3,32556;0,28;1176
RW;End;30/11/2023;2000044526;No;ARG;1;ST;LW;68,4;0,0;71,5;76,7;ST (C);22;José Manuel López;7,22;Palmeiras;Brasileirão Assaí;Brazil;5;2;2;0;0;230;0,722;2,74;6,474;0,0;0,0;0,0;3,52;21;0,0;0,39;0,39;1,96;2,536;0,78;0,0;0,78;0,08;23,48;90;3,73889;4,266;0,78;0,0;0;0,51;0,78;0,093;2,74;5,48;2,35;9000000;7750;30/06/2027;7_10;10;12;11_15;9_13;188;;0,722;2,74;6,26;1,64;3,73889;4,12;230
EU;Mid;30/11/2023;2000044568;Yes;FRA;1;CB;RB;36,8;0,0;58,6;69,2;D (C);18;Sacha M'Baka;5,9;Brest;Ligue 1;France;2;2;0;0;0;90;0,59;14,0;16,25;0,0;0,0;0,0;2,0;25;1,0;9,0;1,0;3,0;6,733;1,0;0,0;5,0;0,0;33,0;73;1,55556;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;14,0;0,0;375000;2800;30/06/2024;11_17;12;10;7_16;10_17;182;;0,59;14,0;16,0;6,0;1,55556;0,0;180
RW;End;30/11/2023;2000044680;No;ARG;1;RB;CM;56,1;0,0;74,5;80,1;D/WB (R), M (C);19;Agustín Giay;6,76;San Lorenzo;Liga Profesional;Argentina;19;19;0;3;1;1419;0,676;8,62;12,595;0,0;0,0;0,0;3,3;68;0,57;3,23;1,52;3,3;5,923;1,21;0,25;3,42;0,19;32,03;85;7,38767;0,356;2,85;1,21;14;0,13;0,0;0,226;0,0;17,25;1,27;6000000;8000;31/12/2024;12_17;11;10;9_13;12_16;180;;0,676;8,62;11,92;5,07;7,24667;0,36;1419
RW;End;30/11/2023;2000044934;No;BRA;1;RW;LW;32,5;0,0;60,1;73,4;AM (RL);21;Kalani Almeida;7,0;Atlético Mineiro;Brasileirão Assaí;Brazil;1;1;0;0;0;61;0,7;4,43;4,43;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;4,43;3,97;1,48;0,0;1,48;0,21;17,7;80;5,91;0,12;4,43;0,0;0;0,07;0,0;0,05;0,0;0,0;1,48;0;110;24/08/2023;1_5;13;11;5_13;9_15;176;;0,7;4,43;4,43;3,17;5,91;0,12;61
RW;End;30/11/2023;2000045194;No;ARG;1;LW;RW;69,3;0,0;73,4;79,0;M/AM (RL);22;Ignacio Schor;6,82;Newell's;Liga Profesional;Argentina;19;19;5;1;1;1575;0,682;6,51;9,546;0,0;0,0;0,0;2,69;35;0,46;1,77;0,34;3,94;3,384;0,74;0,11;1,66;0,09;27,94;78;6,84889;1,588;3,37;0,57;13;0,31;0,29;0,186;0,63;11,6;1,49;2300000;2800;31/12/2023;9_13;9;12;15;14_17;183;;0,682;6,51;9,2;2,6;6,71889;1,42;1575
EU;Mid;30/11/2023;2000045246;Yes;NED;1;LW;CM;35,1;0,0;70,1;83,0;AM (LC);18;Ruben van Bommel;6,45;AZ;Eredivisie;Netherlands;10;2;0;0;0;141;0,645;7,66;11,305;0,0;0,0;0,0;3,19;45;0,0;0,64;0,64;6,38;4,131;0,64;0,0;2,55;0,04;40,85;90;1,56222;0,16;0,64;0,0;0;0,06;0,0;0,1;0,0;8,3;0,0;3700000;8500;30/06/2027;12_20;12;12;11_17;5_12;179;;0,645;7,66;10,85;3,23;1,56222;0,16;282
EU;Mid;30/11/2023;2000045487;Yes;COM;1;CB;RW;36,0;0,0;60,6;73,9;D (C);19;Yakine Said M'Madi;6,5;Marseille;Ligue 1;France;2;2;0;0;0;90;0,65;7,0;27,0;0,0;0,0;0,0;19,0;100;0,0;4,0;1,0;2,0;4,735;0,0;0,0;4,0;0,12;40,0;62;0,0;0,0;0,0;0,0;0;0,0;0,0;0,0;0,0;0,0;0,0;800000;2800;30/06/2026;4_13;13;11;3_10;8_14;180;;0,65;7,0;26,0;4,12;0,0;0,0;180
